scorer,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000,DLC_resnet50_MutiAnimalTopViewJan25shuffle1_200000
individuals,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,single,single,single,single,single,single
bodyparts,snout,snout,snout,rightear,rightear,rightear,leftear,leftear,leftear,centroid,centroid,centroid,tailbase,tailbase,tailbase,snout,snout,snout,rightear,rightear,rightear,leftear,leftear,leftear,centroid,centroid,centroid,tailbase,tailbase,tailbase,TopLeftCornerOfBox,TopLeftCornerOfBox,TopLeftCornerOfBox,BottomLeftCornerOfBox,BottomLeftCornerOfBox,BottomLeftCornerOfBox
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
537,226.145,1016.889,1.0,204.194,932.794,1.0,289.693,944.247,1.0,251.346,887.353,1.0,244.675,798.964,1.0,1265.863,768.951,1.0,1296.243,835.09,1.0,1218.069,829.872,1.0,1253.824,903.032,1.0,1252.656,1010.648,1.0,203.593,188.466,1.0,201.768,1318.353,1.0
538,220.491,1012.156,1.0,211.924,928.29,1.0,295.674,941.713,1.0,253.764,888.717,1.0,245.319,799.06,1.0,1262.746,764.591,1.0,1292.727,828.031,1.0,1219.766,817.621,1.0,1252.526,886.758,1.0,1256.678,1001.009,1.0,203.857,188.345,1.0,201.917,1318.899,1.0
539,218.266,1013.798,1.0,214.727,929.615,1.0,297.285,949.969,1.0,258.244,892.321,1.0,245.693,799.855,1.0,1251.814,766.325,1.0,1287.142,831.665,1.0,1216.73,829.11,1.0,1251.998,884.087,1.0,1256.694,992.133,1.0,203.802,188.017,1.0,201.388,1318.854,1.0
540,220.649,1019.81,1.0,217.12,928.021,1.0,294.699,956.695,1.0,253.784,891.125,1.0,245.891,800.554,1.0,1248.825,761.529,1.0,1287.396,821.725,1.0,1212.453,814.71,1.0,1257.406,887.055,1.0,1266.919,991.65,1.0,203.955,188.252,1.0,201.642,1318.338,1.0
541,210.289,1024.25,1.0,214.79,933.429,1.0,292.413,962.63,1.0,252.368,896.779,1.0,244.496,800.631,1.0,1246.873,765.064,1.0,1281.818,819.268,1.0,1209.369,815.181,1.0,1256.681,888.059,1.0,1273.188,992.104,1.0,204.06,187.827,1.0,201.266,1318.413,1.0
542,200.269,1025.679,1.0,208.925,939.322,1.0,284.532,971.862,1.0,252.744,900.938,1.0,245.176,801.466,1.0,1243.961,766.396,1.0,1283.335,821.972,1.0,1207.807,829.162,1.0,1254.316,891.483,1.0,1281.796,990.448,1.0,203.638,188.301,1.0,201.557,1317.995,1.0
543,190.272,1037.804,1.0,201.895,948.076,1.0,281.28,977.169,1.0,240.325,906.079,1.0,244.613,801.193,1.0,1243.127,764.874,1.0,1285.089,822.357,1.0,1207.888,831.409,1.0,1258.282,869.481,1.0,1283.991,992.602,1.0,204.037,188.223,1.0,201.298,1318.162,1.0
544,186.388,1042.89,1.0,194.134,958.325,1.0,272.76,991.844,1.0,252.394,907.732,1.0,246.992,802.968,1.0,1243.942,766.45,1.0,1286.071,819.864,1.0,1210.363,832.037,1.0,1260.324,892.911,1.0,1284.712,989.197,1.0,204.114,188.274,1.0,201.981,1318.21,1.0
545,178.916,1050.758,1.0,192.832,963.74,1.0,269.528,989.642,1.0,247.891,922.551,1.0,250.519,805.239,1.0,1244.458,765.348,1.0,1287.326,822.159,1.0,1209.526,833.949,1.0,1261.167,893.074,1.0,1284.864,989.22,1.0,204.539,188.763,1.0,200.451,1322.461,1.0
546,177.794,1057.96,1.0,188.537,968.557,1.0,260.365,1002.479,1.0,244.137,920.358,1.0,250.598,809.857,1.0,1244.767,764.46,1.0,1288.18,822.127,1.0,1210.632,834.472,1.0,1262.051,891.57,1.0,1285.558,988.189,1.0,203.666,188.048,1.0,201.876,1318.597,1.0
547,182.186,1063.569,1.0,184.472,976.005,1.0,263.904,1001.561,1.0,240.46,924.762,1.0,253.1,815.32,1.0,1244.678,764.302,1.0,1288.697,821.319,1.0,1210.189,834.116,1.0,1262.542,887.603,1.0,1285.221,987.925,1.0,204.006,188.943,1.0,201.232,1318.795,1.0
548,189.001,1069.039,1.0,187.029,984.254,1.0,262.329,1009.668,1.0,248.242,915.111,1.0,258.566,815.036,1.0,1244.981,764.79,1.0,1288.791,819.518,1.0,1209.935,833.167,1.0,1262.781,887.16,1.0,1285.403,988.443,1.0,204.106,188.518,1.0,201.282,1318.253,1.0
549,193.955,1071.09,1.0,190.852,987.937,1.0,274.063,1007.109,1.0,246.87,925.695,1.0,263.036,818.041,1.0,1245.32,765.881,1.0,1289.344,820.204,1.0,1209.791,832.867,1.0,1264.059,889.593,1.0,1285.58,988.69,1.0,204.389,188.859,1.0,201.896,1318.092,1.0
550,209.062,1076.751,1.0,189.285,995.121,1.0,270.417,1014.818,1.0,243.677,935.175,1.0,264.607,821.566,1.0,1244.478,767.515,1.0,1288.148,822.815,1.0,1210.045,833.572,1.0,1261.127,877.962,1.0,1285.544,992.788,1.0,204.261,188.299,1.0,200.721,1318.865,1.0
551,218.244,1078.091,1.0,194.093,1001.62,1.0,272.717,1011.24,1.0,243.181,938.163,1.0,263.131,823.867,1.0,1245.396,767.92,1.0,1284.925,823.601,1.0,1211.574,828.406,1.0,1261.792,878.159,1.0,1285.95,992.631,1.0,204.04,189.13,1.0,148.924,1340.973,0.9210000038146973
552,222.222,1086.614,1.0,195.794,1010.01,1.0,270.77,1009.781,1.0,245.999,942.821,1.0,260.78,824.826,1.0,1248.336,767.748,1.0,1284.869,824.561,1.0,1212.869,828.376,1.0,1263.036,873.291,1.0,1286.2,992.246,1.0,203.782,188.149,1.0,202.303,1322.46,0.9879999756813049
553,235.69,1089.871,1.0,196.599,1017.655,1.0,276.159,1010.965,1.0,247.426,948.315,1.0,260.306,831.157,1.0,1254.135,774.05,1.0,1287.277,826.216,1.0,1213.244,833.705,1.0,1262.775,872.343,1.0,1286.163,992.013,1.0,203.698,188.207,1.0,203.067,1319.505,0.9990000128746033
554,244.445,1096.77,1.0,200.183,1026.207,1.0,285.14,1010.036,1.0,250.409,952.357,1.0,259.245,831.403,1.0,1263.315,781.294,1.0,1292.625,829.941,1.0,1217.633,826.76,1.0,1261.73,879.61,1.0,1286.395,991.264,1.0,203.676,188.579,1.0,200.465,1319.822,1.0
555,253.543,1103.442,1.0,208.063,1029.893,1.0,287.076,1022.128,1.0,247.332,952.322,1.0,256.311,839.376,1.0,1272.137,781.848,1.0,1296.155,830.662,1.0,1224.45,826.405,1.0,1264.474,878.325,1.0,1286.773,991.852,1.0,203.399,188.207,1.0,202.057,1318.851,1.0
556,261.373,1107.945,1.0,209.047,1037.452,1.0,287.08,1028.424,1.0,249.49,969.901,1.0,251.97,851.568,1.0,1278.85,781.581,1.0,1300.159,829.382,1.0,1234.803,816.608,1.0,1271.046,881.275,1.0,1287.542,992.618,1.0,203.664,188.45,1.0,201.195,1318.98,1.0
557,257.996,1119.588,1.0,208.21,1045.594,1.0,288.81,1036.523,1.0,246.558,980.591,1.0,252.688,863.016,1.0,1279.703,783.288,1.0,1303.239,826.946,1.0,1230.772,814.387,1.0,1275.481,872.788,1.0,1286.955,991.36,1.0,204.178,188.407,1.0,200.262,1322.974,1.0
558,255.89,1133.321,1.0,206.773,1060.502,1.0,288.711,1049.755,1.0,248.296,982.882,1.0,252.934,875.625,1.0,1276.382,785.084,1.0,1303.826,824.758,1.0,1230.382,814.717,1.0,1273.651,868.908,1.0,1285.908,991.48,1.0,204.43,188.338,1.0,200.965,1318.817,1.0
559,256.129,1149.406,1.0,206.531,1075.779,1.0,287.978,1069.621,1.0,249.045,1001.342,1.0,251.611,894.143,1.0,1270.003,783.246,1.0,1301.764,820.65,1.0,1226.808,819.686,1.0,1274.964,868.414,1.0,1285.827,990.99,1.0,203.866,188.39,1.0,201.132,1318.738,1.0
560,255.601,1155.99,1.0,205.212,1092.016,1.0,290.582,1072.97,1.0,246.074,1020.851,1.0,246.211,909.122,1.0,1254.368,781.958,1.0,1301.132,814.238,1.0,1227.139,832.425,1.0,1276.897,868.206,1.0,1285.795,989.895,1.0,204.057,188.718,1.0,200.931,1318.752,1.0
561,264.086,1165.642,1.0,201.479,1108.766,1.0,282.941,1088.141,1.0,244.004,1032.431,1.0,248.054,916.78,1.0,1242.558,786.712,1.0,1287.522,815.352,1.0,1218.64,829.794,1.0,1275.038,870.33,1.0,1288.62,987.241,1.0,204.159,189.038,1.0,200.965,1318.674,1.0
562,256.961,1175.177,1.0,200.201,1114.727,1.0,281.869,1088.57,1.0,239.699,1043.454,1.0,250.277,925.065,1.0,1232.06,789.033,1.0,1287.854,815.276,1.0,1215.085,841.224,1.0,1274.749,873.368,1.0,1289.404,987.974,1.0,204.006,188.372,1.0,201.711,1318.509,1.0
563,262.922,1181.851,1.0,201.076,1118.83,1.0,278.052,1098.222,1.0,237.855,1050.96,1.0,254.329,940.672,1.0,1230.575,796.227,1.0,1275.907,817.52,1.0,1210.76,849.37,1.0,1270.667,879.994,1.0,1291.269,988.414,1.0,203.809,188.772,1.0,201.488,1318.046,1.0
564,271.239,1193.721,1.0,200.924,1131.871,1.0,281.769,1105.805,1.0,239.63,1062.864,1.0,253.51,946.689,1.0,1210.832,800.96,1.0,1263.973,815.676,1.0,1202.785,850.271,1.0,1268.805,879.655,1.0,1293.602,983.723,1.0,204.849,187.528,1.0,201.315,1318.485,1.0
565,272.943,1201.033,1.0,206.488,1143.859,1.0,280.933,1116.545,1.0,235.609,1063.937,0.9980000257492065,258.355,959.123,1.0,1197.133,813.305,1.0,1248.94,812.544,1.0,1198.448,861.578,1.0,1263.801,891.452,1.0,1292.51,982.476,1.0,209.723,185.485,1.0,200.717,1322.51,1.0
566,273.711,1210.607,1.0,207.656,1157.134,1.0,287.619,1118.757,1.0,238.839,1084.65,1.0,257.267,973.493,1.0,1183.813,812.314,1.0,1234.418,809.165,1.0,1187.745,858.826,1.0,1258.599,870.917,1.0,1293.523,982.462,1.0,205.474,187.906,1.0,201.203,1319.056,1.0
567,277.892,1223.883,1.0,209.99,1165.041,1.0,288.548,1133.618,1.0,245.086,1093.94,1.0,256.115,980.42,1.0,1167.924,808.681,1.0,1226.543,802.712,1.0,1184.357,848.699,1.0,1251.119,866.226,1.0,1291.067,977.765,1.0,203.433,188.05,1.0,201.473,1318.866,1.0
568,283.292,1228.998,1.0,214.987,1169.717,1.0,294.572,1139.677,1.0,243.264,1099.094,1.0,252.15,992.145,1.0,1165.583,798.226,1.0,1214.367,790.856,1.0,1169.018,842.223,1.0,1243.251,857.119,1.0,1295.081,962.631,1.0,203.701,188.175,1.0,200.872,1318.171,1.0
569,283.208,1230.906,1.0,214.938,1175.441,1.0,296.14,1147.858,1.0,250.753,1104.407,1.0,252.473,990.901,1.0,1149.473,782.993,1.0,1202.989,780.58,1.0,1157.153,829.213,1.0,1233.763,845.087,1.0,1294.928,949.197,1.0,204.548,187.608,1.0,201.553,1318.397,1.0
570,284.806,1235.93,1.0,212.582,1179.183,1.0,297.316,1152.772,1.0,245.962,1114.412,1.0,251.19,996.525,1.0,1137.264,775.313,1.0,1193.783,771.436,1.0,1151.757,816.45,1.0,1224.8,839.364,1.0,1291.282,936.057,1.0,204.63,187.337,1.0,201.403,1317.672,1.0
571,284.211,1243.997,1.0,211.411,1183.768,1.0,296.438,1155.189,1.0,246.476,1112.337,1.0,244.802,1003.048,1.0,1134.089,767.736,1.0,1182.864,760.441,1.0,1136.07,810.951,1.0,1215.707,826.333,1.0,1285.977,925.757,1.0,204.001,188.036,1.0,200.691,1318.164,1.0
572,286.205,1248.726,1.0,211.306,1187.798,1.0,291.762,1158.949,1.0,242.498,1116.73,1.0,243.136,1006.045,1.0,1117.991,759.029,1.0,1176.315,749.366,1.0,1131.938,799.187,1.0,1205.016,814.887,1.0,1283.685,909.889,1.0,204.214,187.872,1.0,200.721,1318.627,1.0
573,284.892,1247.483,0.32199999690055847,210.363,1191.613,1.0,290.297,1165.171,1.0,246.219,1115.963,1.0,241.779,1005.549,1.0,1100.842,756.229,1.0,1156.678,740.273,1.0,1120.828,796.412,1.0,1203.44,808.747,1.0,1283.27,891.823,1.0,203.845,188.713,1.0,200.492,1322.272,1.0
574,280.063,1247.379,1.0,207.595,1191.785,1.0,288.982,1166.408,1.0,246.264,1121.799,1.0,240.881,1009.903,1.0,1090.528,761.204,1.0,1139.867,736.633,1.0,1115.234,800.333,1.0,1192.694,790.955,1.0,1279.63,867.012,1.0,203.424,188.048,1.0,201.908,1321.875,1.0
575,270.499,1258.619,1.0,207.763,1198.68,1.0,286.932,1173.814,1.0,243.732,1129.238,1.0,246.225,1015.999,1.0,1086.434,766.307,1.0,1134.223,731.944,1.0,1115.102,802.037,1.0,1187.262,782.286,1.0,1274.162,863.144,1.0,203.996,188.415,1.0,200.27,1321.605,1.0
576,271.008,1267.154,1.0,208.266,1207.267,1.0,289.454,1185.191,1.0,248.737,1138.244,1.0,247.337,1026.614,1.0,1089.051,782.586,1.0,1126.573,732.281,1.0,1118.601,803.463,1.0,1190.264,778.779,1.0,1271.771,858.563,1.0,203.727,188.203,1.0,199.873,1321.451,1.0
577,271.613,1279.812,1.0,210.318,1216.274,1.0,291.441,1197.496,1.0,246.854,1142.465,1.0,241.634,1037.445,1.0,1086.966,784.399,1.0,1126.192,736.806,1.0,1118.298,801.268,1.0,1189.232,780.778,1.0,1269.327,861.193,1.0,204.117,188.095,1.0,200.441,1321.233,1.0
578,272.338,1287.971,1.0,207.853,1228.358,1.0,289.247,1203.896,1.0,247.859,1159.819,1.0,234.658,1051.43,1.0,1083.838,787.465,1.0,1119.759,743.195,1.0,1116.784,815.353,1.0,1189.25,785.324,1.0,1266.675,864.536,1.0,203.842,188.469,1.0,200.171,1320.929,1.0
579,275.489,1295.916,1.0,208.341,1239.727,1.0,287.262,1211.258,1.0,239.787,1167.13,1.0,232.606,1054.853,1.0,1073.475,793.129,1.0,1108.858,744.422,1.0,1108.896,817.152,1.0,1176.472,788.67,1.0,1265.442,864.843,1.0,203.758,188.218,1.0,199.453,1320.339,1.0
580,278.77,1302.395,1.0,207.927,1246.377,1.0,287.842,1219.92,1.0,238.819,1173.634,1.0,230.589,1062.264,1.0,1070.53,797.883,1.0,1102.851,748.192,1.0,1105.895,818.146,1.0,1185.548,794.373,1.0,1260.543,865.262,1.0,204.297,188.053,1.0,201.133,1319.301,1.0
581,275.933,1306.412,1.0,210.781,1253.695,1.0,290.235,1212.667,1.0,239.673,1177.823,1.0,232.287,1069.278,1.0,1055.599,798.466,1.0,1093.241,749.862,1.0,1100.541,815.805,1.0,1179.08,790.804,1.0,1262.959,853.75,1.0,204.161,188.717,1.0,200.925,1319.47,1.0
582,281.641,1305.295,1.0,210.821,1253.525,1.0,291.137,1212.842,1.0,238.32,1182.155,1.0,234.999,1071.785,1.0,1042.579,797.236,1.0,1085.105,746.341,1.0,1089.145,816.922,1.0,1169.145,782.392,1.0,1256.456,850.741,1.0,203.57,187.956,1.0,201.038,1319.64,1.0
583,279.254,1304.491,1.0,209.865,1250.106,1.0,287.734,1220.312,1.0,238.376,1178.742,1.0,241.877,1069.697,1.0,1039.573,796.739,1.0,1073.224,748.013,1.0,1076.992,816.868,1.0,1159.66,785.856,1.0,1251.126,840.284,1.0,205.594,186.642,1.0,200.809,1320.456,1.0
584,276.329,1298.175,1.0,207.498,1245.138,1.0,286.915,1215.267,1.0,241.375,1172.951,1.0,245.278,1070.038,1.0,1028.321,796.144,1.0,1065.96,745.035,1.0,1071.86,813.55,1.0,1148.812,787.465,1.0,1244.414,835.51,1.0,207.326,186.076,1.0,200.984,1320.652,1.0
585,275.497,1294.057,1.0,203.887,1242.04,1.0,287.132,1200.763,1.0,239.557,1172.926,1.0,246.412,1067.826,1.0,1022.919,788.865,1.0,1060.609,743.044,1.0,1058.69,817.378,1.0,1132.138,776.349,1.0,1235.603,834.589,1.0,206.962,186.855,1.0,200.338,1321.204,1.0
586,275.213,1290.381,1.0,208.386,1238.66,1.0,291.467,1198.974,1.0,237.21,1173.864,1.0,244.607,1069.034,1.0,1020.558,781.365,1.0,1058.934,738.968,1.0,1054.642,816.561,1.0,1137.701,793.685,1.0,1231.999,836.175,1.0,205.32,186.411,1.0,200.561,1320.599,1.0
587,278.459,1287.341,1.0,210.372,1240.972,1.0,290.623,1206.411,1.0,237.329,1172.306,1.0,243.646,1069.217,1.0,1022.509,781.829,1.0,1061.483,734.433,1.0,1054.516,801.132,1.0,1138.204,792.28,1.0,1230.86,835.592,1.0,203.684,187.968,1.0,201.231,1320.861,1.0
588,283.165,1280.513,0.21199999749660492,210.427,1239.582,1.0,287.395,1198.273,1.0,237.833,1171.015,1.0,243.783,1068.886,1.0,1020.05,780.16,1.0,1059.17,735.842,1.0,1055.077,814.724,1.0,1133.836,794.257,1.0,1231.861,830.371,1.0,204.031,187.888,1.0,200.496,1321.162,1.0
589,,,0.0,211.214,1237.39,1.0,290.038,1200.767,1.0,239.499,1167.6,1.0,244.594,1068.334,1.0,1018.238,783.704,1.0,1055.782,738.626,1.0,1058.136,810.457,1.0,1133.65,790.142,1.0,1234.989,830.77,1.0,203.908,188.175,1.0,200.73,1320.89,1.0
590,,,0.0,211.079,1234.673,1.0,290.596,1198.405,1.0,240.598,1164.184,1.0,245.13,1067.507,1.0,1016.501,786.024,1.0,1053.647,739.873,1.0,1060.566,811.491,1.0,1134.982,783.669,1.0,1235.527,830.738,1.0,203.895,188.228,1.0,200.272,1320.408,1.0
591,,,0.0,210.561,1235.014,1.0,291.025,1197.423,1.0,241.269,1170.365,1.0,244.968,1067.76,1.0,1015.96,787.762,1.0,1052.424,741.329,1.0,1062.713,813.672,1.0,1137.947,782.135,1.0,1236.145,829.865,1.0,203.472,188.106,1.0,201.312,1320.019,1.0
592,,,0.0,210.628,1234.808,1.0,290.918,1198.106,1.0,242.87,1169.57,1.0,244.119,1068.183,1.0,1015.541,787.119,1.0,1054.005,741.603,1.0,1062.284,814.333,1.0,1138.789,781.484,1.0,1235.738,829.392,1.0,203.532,187.713,1.0,199.463,1320.888,1.0
593,,,0.0,210.009,1235.724,1.0,290.353,1198.669,1.0,239.796,1168.111,1.0,244.467,1068.077,1.0,1014.132,791.721,1.0,1054.203,743.085,1.0,1062.348,816.077,1.0,1137.374,781.001,1.0,1235.585,829.318,1.0,203.763,188.148,1.0,200.852,1321.334,1.0
594,,,0.0,209.477,1237.944,1.0,290.069,1200.841,1.0,242.542,1167.433,1.0,245.52,1069.076,1.0,1008.374,794.331,1.0,1053.635,744.388,1.0,1066.288,811.688,1.0,1135.92,780.83,1.0,1235.665,829.598,1.0,204.075,188.186,1.0,200.627,1321.138,1.0
595,,,0.0,209.201,1239.519,1.0,288.986,1201.358,1.0,241.787,1167.303,1.0,245.585,1069.84,1.0,1009.837,799.067,1.0,1053.546,745.334,1.0,1069.762,812.585,1.0,1133.539,789.118,1.0,1234.903,827.6,1.0,203.523,188.167,1.0,201.126,1320.249,1.0
596,,,0.0,208.253,1238.849,1.0,289.545,1202.134,1.0,246.354,1168.149,1.0,245.656,1070.629,1.0,1005.604,807.581,1.0,1043.813,753.781,1.0,1073.046,816.674,1.0,1133.333,791.026,1.0,1234.206,827.684,1.0,204.028,188.379,1.0,200.651,1319.82,1.0
597,287.691,1279.627,0.9980000257492065,208.439,1241.893,1.0,289.339,1202.965,1.0,247.471,1169.088,1.0,245.654,1071.325,1.0,1008.224,812.999,1.0,1043.138,756.225,1.0,1071.106,829.835,1.0,1132.613,793.521,1.0,1234.094,826.163,1.0,204.087,188.339,1.0,200.594,1321.005,1.0
598,290.005,1280.5,1.0,209.829,1242.705,1.0,290.04,1201.644,1.0,245.974,1168.652,1.0,246.537,1072.169,1.0,1009.42,814.42,1.0,1043.401,757.446,1.0,1072.336,832.523,1.0,1131.009,795.346,1.0,1232.802,820.656,1.0,203.251,187.398,1.0,200.676,1319.645,1.0
599,292.839,1280.372,1.0,210.987,1243.595,1.0,289.88,1198.274,1.0,244.181,1170.975,1.0,246.617,1072.085,1.0,1008.811,816.894,1.0,1046.641,757.184,1.0,1069.933,831.079,1.0,1129.288,788.47,1.0,1229.003,820.869,1.0,205.939,187.13,1.0,201.371,1320.064,1.0
600,302.874,1279.609,1.0,213.733,1244.835,1.0,290.473,1194.491,1.0,239.922,1174.813,1.0,245.435,1072.184,1.0,1002.302,815.352,1.0,1046.322,758.307,1.0,1069.329,833.785,1.0,1127.194,787.731,1.0,1232.881,819.682,1.0,203.503,188.224,1.0,200.751,1319.603,1.0
601,304.493,1277.44,1.0,213.97,1243.775,1.0,291.444,1191.682,1.0,241.446,1175.364,1.0,245.05,1071.911,1.0,1001.307,816.307,1.0,1044.8,760.051,1.0,1068.42,835.259,1.0,1126.923,788.141,1.0,1229.25,819.831,1.0,204.232,188.278,1.0,200.239,1320.205,1.0
602,304.274,1273.548,1.0,219.531,1245.458,1.0,292.194,1191.902,1.0,240.916,1177.172,1.0,244.783,1071.723,1.0,1002.814,818.964,1.0,1044.608,762.941,1.0,1069.528,826.86,1.0,1126.839,789.355,1.0,1229.441,819.491,1.0,203.874,188.265,1.0,199.676,1320.576,1.0
603,305.556,1273.875,1.0,220.731,1245.478,1.0,294.562,1193.896,1.0,242.925,1173.816,1.0,245.359,1072.713,1.0,1005.833,826.403,1.0,1044.932,764.055,1.0,1071.03,826.901,1.0,1127.87,788.875,1.0,1232.527,818.639,1.0,203.453,187.936,1.0,200.922,1320.58,1.0
604,305.759,1273.091,1.0,221.842,1245.463,1.0,293.533,1193.4,1.0,243.974,1176.162,1.0,246.607,1069.963,1.0,1002.825,819.618,1.0,1044.301,763.804,1.0,1069.079,827.658,1.0,1126.711,789.657,1.0,1232.898,818.238,1.0,203.834,188.434,1.0,200.486,1320.847,1.0
605,306.744,1273.033,1.0,222.305,1245.96,1.0,293.013,1190.724,1.0,243.353,1173.372,1.0,245.178,1073.074,1.0,1003.582,819.196,1.0,1043.694,764.312,1.0,1067.487,828.188,1.0,1128.146,789.91,1.0,1229.755,818.524,1.0,204.282,188.237,1.0,201.063,1320.136,1.0
606,306.817,1270.51,1.0,222.857,1244.943,1.0,294.281,1190.268,1.0,241.862,1172.145,1.0,245.6,1072.931,1.0,1004.384,819.185,1.0,1043.591,765.701,1.0,1075.706,828.739,1.0,1128.526,790.197,1.0,1229.56,819.651,1.0,203.477,188.231,1.0,199.825,1320.021,1.0
607,313.454,1273.894,1.0,223.398,1243.615,1.0,294.452,1188.071,1.0,244.295,1171.292,1.0,245.404,1072.827,1.0,1005.104,818.895,1.0,1044.234,766.528,1.0,1075.201,830.161,1.0,1128.123,791.481,1.0,1229.732,820.333,1.0,203.721,187.855,1.0,200.975,1320.271,1.0
608,311.689,1269.891,1.0,223.816,1244.157,1.0,296.229,1187.822,1.0,243.169,1171.35,1.0,245.263,1072.274,1.0,1004.318,819.039,1.0,1044.324,767.202,1.0,1075.215,831.104,1.0,1129.333,790.781,1.0,1230.386,820.431,1.0,203.771,188.201,1.0,200.112,1321.345,1.0
609,308.075,1271.629,1.0,224.122,1246.964,1.0,296.478,1191.655,1.0,244.585,1169.828,1.0,245.311,1072.602,1.0,1005.375,818.83,1.0,1045.373,767.724,1.0,1067.089,833.394,1.0,1130.324,791.092,1.0,1231.447,821.218,1.0,204.057,188.856,1.0,200.216,1320.91,1.0
610,306.34,1272.9,1.0,222.588,1246.88,1.0,293.222,1193.443,1.0,241.871,1174.452,1.0,246.376,1070.387,1.0,1004.964,818.303,1.0,1043.593,766.34,1.0,1068.921,833.312,1.0,1130.886,792.711,1.0,1231.485,820.886,1.0,204.083,188.349,1.0,200.166,1319.217,1.0
611,306.78,1273.568,1.0,220.394,1248.298,1.0,293.172,1194.691,1.0,240.252,1174.053,1.0,247.128,1071.147,1.0,1003.178,818.077,1.0,1045.332,765.362,1.0,1069.682,833.423,1.0,1130.27,790.972,1.0,1230.82,820.136,1.0,203.79,188.618,1.0,200.512,1319.886,1.0
612,306.29,1274.105,1.0,218.145,1248.699,1.0,292.605,1194.255,1.0,241.155,1175.647,1.0,247.168,1071.542,1.0,1000.525,815.546,1.0,1044.27,764.509,1.0,1075.684,831.598,1.0,1128.851,791.512,1.0,1230.748,818.938,1.0,203.621,188.692,1.0,201.005,1320.268,1.0
613,304.91,1275.158,1.0,217.091,1248.981,1.0,292.55,1194.689,1.0,240.718,1175.609,1.0,246.739,1070.789,1.0,1000.486,814.391,1.0,1046.02,766.304,1.0,1073.745,831.611,1.0,1130.78,790.729,1.0,1232.099,820.905,1.0,203.441,188.579,1.0,200.445,1320.543,1.0
614,305.494,1275.056,1.0,218.351,1248.076,1.0,292.672,1194.646,1.0,242.99,1177.796,1.0,246.958,1071.32,1.0,1000.503,815.167,1.0,1045.433,767.21,1.0,1073.013,831.449,1.0,1126.408,792.451,1.0,1230.086,819.954,1.0,204.116,188.09,1.0,200.671,1319.963,1.0
615,305.717,1274.53,1.0,218.252,1248.8,1.0,292.343,1194.208,1.0,243.439,1173.697,1.0,246.932,1071.188,1.0,999.198,813.801,1.0,1044.437,766.745,1.0,1071.439,831.44,1.0,1127.164,791.704,1.0,1230.368,819.303,1.0,203.804,188.353,1.0,200.293,1320.639,1.0
