,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,Heading_2_Szone,distance,approaching,EVT1,EVT2,EVT3
10221,341.41851806640625,470.38525390625,341.41851806640625,470.38525390625,else,,,,False,429.0594887558376,False,,,
10222,343.8056640625,475.2560119628906,343.8056640625,475.2560119628906,else,,,,False,431.53479073051324,False,,,
10223,346.8934631347656,482.1238708496094,346.8934631347656,482.1238708496094,else,,,,False,435.2776526648515,False,,,
10224,348.2360534667969,488.9830017089844,348.2360534667969,488.9830017089844,else,,,,False,440.10659197153836,False,,,
10225,348.2360534667969,495.2242126464844,348.2360534667969,495.2242126464844,else,,,,False,445.24005561921757,False,,,
10226,348.2360534667969,500.5967102050781,348.2360534667969,500.5967102050781,else,,,,False,449.68143527348394,False,,,
10227,347.1931457519531,505.26806640625,347.1931457519531,505.26806640625,else,,,,False,454.13929524398554,False,,,
10228,346.8699645996094,509.9346618652344,346.8699645996094,509.9346618652344,else,,373.7536667753155,off,False,458.2018122573436,False,,,
10229,346.8699645996094,515.1022338867188,346.8699645996094,515.1022338867188,else,,,,False,462.518058352202,False,,,
10230,346.8699645996094,521.00830078125,346.8699645996094,521.00830078125,else,,,,False,467.47228720510105,False,,,
10231,347.2601013183594,524.3361206054688,347.2601013183594,524.3361206054688,else,,,,False,470.06358812632857,False,,,
10232,347.2601013183594,526.3787231445312,347.2601013183594,526.3787231445312,else,,,,False,471.7870954571278,False,,,
10233,347.2601013183594,526.7317504882812,347.2601013183594,526.7317504882812,else,,,,False,472.0852308990983,False,,,
10234,346.1907653808594,527.9065551757812,346.1907653808594,527.9065551757812,else,,,,False,473.65006117440134,False,,,
10235,344.3431396484375,530.7684326171875,344.3431396484375,530.7684326171875,else,,,,False,477.05643330503807,False,,,
10236,343.9875793457031,531.4100952148438,343.9875793457031,531.4100952148438,else,,,,False,477.7887236535851,False,,,
10237,343.9875793457031,535.8255004882812,343.9875793457031,535.8255004882812,else,,397.60463715035684,off,False,481.5225834556358,False,,,
10238,344.3431396484375,537.5078125,344.3431396484375,537.5078125,else,,,,False,482.759856184577,False,,,
10239,345.841552734375,539.9111328125,345.841552734375,539.9111328125,else,,,,False,484.0116709867134,False,,,
10240,347.3583679199219,545.55419921875,347.3583679199219,545.55419921875,else,,404.3637451045978,off,False,488.0361703247999,False,,,
10241,347.63385009765625,551.0546264648438,347.63385009765625,551.0546264648438,else,,409.15978115807906,off,False,492.609267665399,False,,,
10242,350.8320007324219,556.4295043945312,350.8320007324219,556.4295043945312,else,,412.5203379918739,off,False,495.61732424800437,False,,,
10243,351.0771179199219,563.5447998046875,351.0771179199219,563.5447998046875,else,,418.79892708530036,off,False,501.6591211768782,False,,,
10244,351.3902282714844,571.6129760742188,351.3902282714844,571.6129760742188,else,,426.1271615106497,off,False,508.5265884300741,False,,,
10245,351.8782958984375,577.8665771484375,351.8782958984375,577.8665771484375,else,,431.6652284472078,off,False,513.7551141171389,False,,,
10246,356.3956604003906,584.9425048828125,356.3956604003906,584.9425048828125,else,,,,False,517.8219066825397,False,,,
10247,360.9207763671875,591.5941162109375,360.9207763671875,591.5941162109375,else,,440.92335043052634,off,False,521.6113301666948,False,,,
10248,366.9741516113281,594.79638671875,366.9741516113281,594.79638671875,else,,441.6351767005203,off,False,521.7278147376667,False,,,
10249,374.3507690429688,599.3369140625,374.3507690429688,599.3369140625,else,,,,False,522.5668014612679,False,,,
10250,377.7565002441406,602.316650390625,377.7565002441406,602.316650390625,else,,444.36677221244304,off,False,523.8019263247464,False,,,
10251,380.56005859375,607.8565063476562,380.56005859375,607.8565063476562,else,,448.68160945418373,off,False,527.6515465423718,False,,,
10252,384.4013977050781,613.0919799804688,384.4013977050781,613.0919799804688,else,,452.3913611496361,off,False,530.8455390722384,False,,,
10253,387.4382934570313,617.939697265625,387.4382934570313,617.939697265625,else,,456.0847425308593,off,False,534.0630918207993,False,,,
10254,387.6431274414063,624.1685180664062,387.6431274414063,624.1685180664062,else,,461.9530215129425,off,False,539.702362087735,False,,,
10255,387.9853820800781,627.6580810546875,387.9853820800781,627.6580810546875,else,,465.29955862545546,off,False,542.7784043004872,False,,,
10256,390.47265625,631.8984375,390.47265625,631.8984375,else,,468.60272206500315,off,False,545.7246037094828,False,,,
10257,393.4953002929688,637.06103515625,393.4953002929688,637.06103515625,else,,472.66728439616315,off,False,549.3517347887818,False,,,
