,Nose_x,Nose_y,Head_x,Head_y,roi,transition_index,N_s1_dist,NosePoke,NHaxis_angle,Heading_2_Szone,distance,approaching,EVT1,EVT2,EVT3
2411,434.7490539550781,248.20339965820312,434.7490539550781,248.20339965820312,else,,,,62.40909772559951,False,204.34464137366407,True,,,
2412,433.6131896972656,245.52967834472656,433.6131896972656,245.52967834472656,else,,,,57.62890768728529,False,203.71007813687814,True,,,
2413,430.6288146972656,238.81268310546875,430.6288146972656,238.81268310546875,else,,,,62.91812568156033,False,202.40071429687748,True,,,
2414,426.0366516113281,238.81268310546875,426.0366516113281,238.81268310546875,else,,,,58.6766052914113,False,206.25881149573092,False,,,
2415,424.4704284667969,238.81268310546875,424.4704284667969,238.81268310546875,else,,,,55.68395316761703,False,207.58150500384883,False,,,
2416,423.8677368164063,239.2613677978516,423.8677368164063,239.2613677978516,else,,,,53.90171980367456,False,208.33066528579877,False,,,
2417,423.56048583984375,239.2783660888672,423.56048583984375,239.2783660888672,else,,,,52.73842702375375,False,208.5995611608038,False,,,
2418,422.2130737304688,239.546875,422.2130737304688,239.546875,else,,,,50.341014280998344,False,209.88305428174363,False,,,
2419,421.65576171875,239.2783660888672,421.65576171875,239.2783660888672,else,,,,49.816282971247205,False,210.21308733646254,False,,,
2420,421.2747497558594,239.26795959472656,421.2747497558594,239.26795959472656,else,,,,50.62393653631684,False,210.5309333737073,False,,,
2421,421.267822265625,239.26795959472656,421.267822265625,239.26795959472656,else,,,,52.22753308263941,False,210.5368143343247,False,,,
2422,421.267822265625,239.25518798828125,421.267822265625,239.25518798828125,else,,,,54.343409383569465,False,210.5300648648074,True,,,
2423,421.2747497558594,239.1111297607422,421.2747497558594,239.1111297607422,else,,,,57.226081050842055,False,210.44808916105458,True,,,
2424,421.846435546875,239.0989532470703,421.846435546875,239.0989532470703,else,,118.27208656884324,off,58.285195135544754,False,209.9563524639073,True,,,
2425,422.8739318847656,238.55035400390625,422.8739318847656,238.55035400390625,else,,115.26450189944701,off,60.724459542082684,False,208.7942163383642,True,,,
2426,425.7785339355469,237.96153259277344,425.7785339355469,237.96153259277344,else,,111.46358434017299,off,63.07508178831578,False,206.02101321903785,True,,,
2427,427.91705322265625,236.5510406494141,427.91705322265625,236.5510406494141,else,,106.14396960062673,off,63.56488876624705,False,203.4597478560437,True,,,
2428,428.3162231445313,236.3075408935547,428.3162231445313,236.3075408935547,else,,104.6367649534101,off,64.37532306498136,False,202.9922231263242,True,,,
2429,428.88177490234375,236.5510406494141,428.88177490234375,236.5510406494141,else,,101.35769663618412,off,65.08926154122345,False,202.64445560301644,True,,,
2430,428.88177490234375,237.96153259277344,428.88177490234375,237.96153259277344,else,,100.96695334980623,off,65.13778932621454,False,203.40350442095075,False,,,
2431,428.88177490234375,238.016845703125,428.88177490234375,238.016845703125,else,,100.66081758663701,off,68.0118530826159,False,203.43341244504887,False,,,
2432,426.4190673828125,238.28826904296875,426.4190673828125,238.28826904296875,else,,102.03915421767609,off,73.53217786495433,False,205.65466796731565,False,,,
2433,422.0631713867188,239.80018615722656,422.0631713867188,239.80018615722656,else,,104.61882394754669,off,66.90433557440024,False,210.14470395835036,False,,,
2434,416.1042785644531,247.5951690673828,416.1042785644531,247.5951690673828,else,,113.52365114401675,off,52.63609810453055,False,219.36417398143237,False,,,
2435,411.8333435058594,262.615478515625,411.8333435058594,262.615478515625,else,,125.40341330408117,off,30.24556891281312,False,231.3612276769265,False,,,
2436,409.615234375,274.9741516113281,409.615234375,274.9741516113281,else,,135.25598618605886,off,13.070601694052561,False,240.5156132644113,False,,,
2437,409.4650573730469,285.06451416015625,409.4650573730469,285.06451416015625,else,,144.2230461808473,off,358.5173167380411,False,246.92676236127636,False,,,
2438,407.2915344238281,299.4012451171875,407.2915344238281,299.4012451171875,else,,157.8509771043109,off,326.0853689684076,False,257.9049040488467,False,,,
2439,404.1866760253906,307.0097045898437,404.1866760253906,307.0097045898437,else,,165.96821806095184,off,317.5505252183506,False,265.3061103392239,False,,,
2440,398.461669921875,311.7632141113281,398.461669921875,311.7632141113281,else,,172.5519685471872,off,324.0829235954013,False,272.73910125100343,False,,,
2441,395.8136901855469,320.4740905761719,395.8136901855469,320.4740905761719,else,,181.57741235103802,off,309.67921420980485,False,280.60350079563915,False,,,
2442,391.595703125,322.9548034667969,391.595703125,322.9548034667969,else,,185.39592268058277,off,317.0987727336174,False,285.3764642550968,False,,,
2443,388.5548095703125,324.3912048339844,388.5548095703125,324.3912048339844,else,,187.99595117057518,off,314.9543106426965,False,288.58027287392815,False,,,
2444,384.2968444824219,326.7101135253906,384.2968444824219,326.7101135253906,else,,191.95892684989087,off,316.9372017861763,False,293.2806855514255,False,,,
2445,382.5302429199219,330.04541015625,382.5302429199219,330.04541015625,else,,196.09297966341532,off,315.7121427264895,False,296.8424548639825,False,,,
2446,381.84521484375,337.73956298828125,381.84521484375,337.73956298828125,else,,205.0763469041875,off,300.7270312879121,False,302.6255021789882,False,,,
2447,381.5557556152344,347.1583557128906,381.5557556152344,347.1583557128906,else,,216.8605891787764,off,290.40359704973076,False,309.432178002885,False,,,
2448,381.4932861328125,354.5556030273437,381.4932861328125,354.5556030273437,else,,225.31543811389147,off,288.3196492872636,False,314.75804242007905,False,,,
2449,381.1064453125,359.4837951660156,381.1064453125,359.4837951660156,else,,228.5121250504577,off,285.5439859783317,False,318.5892900086119,False,,,
2450,377.5243835449219,363.0328979492188,377.5243835449219,363.0328979492188,else,,232.84337384659838,off,288.53354100122914,False,323.62920609159323,False,,,
2451,374.3428955078125,365.9401550292969,374.3428955078125,365.9401550292969,else,,236.60210469015797,off,290.43066456836476,False,327.9278063586006,False,,,
2452,371.4586791992188,370.0878601074219,371.4586791992188,370.0878601074219,else,,241.28440981173364,off,291.25107237389994,False,332.922914988975,False,,,
2453,371.4586791992188,374.6381530761719,371.4586791992188,374.6381530761719,else,,245.09522336294717,off,285.22831690477267,False,336.246210188592,False,,,
2454,371.4586791992188,378.050537109375,371.4586791992188,378.050537109375,else,,248.1641229413316,off,283.65342449058727,False,338.7571496249968,False,,,
2455,372.9720764160156,387.2684020996094,372.9720764160156,387.2684020996094,else,,254.03905878720133,off,273.44051590810045,False,344.61831410147107,False,,,
2456,378.7577819824219,395.483154296875,378.7577819824219,395.483154296875,else,,254.30407439349727,off,259.4427839938372,False,347.12441122160135,False,,,
2457,380.5248718261719,404.0121154785156,380.5248718261719,404.0121154785156,else,,258.54706279832345,off,254.5580122130803,False,352.63581749142236,False,,,
2458,382.7652893066406,411.4985961914063,382.7652893066406,411.4985961914063,else,,262.0472000649635,off,251.43565949568347,False,357.15875121929406,False,,,
2459,386.4330749511719,421.2158508300781,386.4330749511719,421.2158508300781,else,,265.8121919148644,off,249.72547856557662,False,362.7483516886306,False,,,
2460,387.8096618652344,426.8247680664063,387.8096618652344,426.8247680664063,else,,269.1676826316405,off,254.60445744869844,False,366.4982695834834,False,,,
2461,393.8897705078125,431.6153564453125,393.8897705078125,431.6153564453125,else,,268.73352391956325,off,245.96473951586873,False,366.9655452092694,False,,,
2462,402.688720703125,440.7003479003906,402.688720703125,440.7003479003906,else,,274.21020382120895,off,239.02479197533117,False,369.74754700307983,False,,,
2463,408.5440979003906,447.6911010742188,408.5440979003906,447.6911010742188,else,,279.26562090070456,off,233.81501669733348,False,372.6362335506594,False,,,
2464,410.31243896484375,455.2969055175781,410.31243896484375,455.2969055175781,else,,286.0880712405114,off,235.79851829156928,False,378.29173288990677,False,,,
2465,411.7404174804688,461.303955078125,411.7404174804688,461.303955078125,else,,291.5148957997103,off,237.26407511638644,False,382.7965476348356,False,,,
2466,413.8948669433594,463.8852233886719,413.8948669433594,463.8852233886719,else,,293.5649857524093,off,234.73867548330742,False,383.997400825693,False,,,
2467,414.9237976074219,466.9361267089844,414.9237976074219,466.9361267089844,else,,296.41757198366224,off,235.56124291585712,False,386.1746996898518,False,,,
2468,415.4653015136719,470.5878601074219,415.4653015136719,470.5878601074219,else,,299.83922936048225,off,236.74151995529675,False,389.126582024953,False,,,
2469,417.3379211425781,473.4387817382813,417.3379211425781,473.4387817382813,else,,302.32314839674103,off,235.8476120379679,False,390.76001200397025,False,,,
2470,418.0625915527344,478.9498596191406,418.0625915527344,478.9498596191406,else,,307.75966209507743,off,240.22585028859078,False,395.3062414877884,False,,,
2471,420.5977783203125,480.49810791015625,420.5977783203125,480.49810791015625,else,,308.8289936369428,off,231.10437855773483,False,395.5250601717265,False,,,
2472,424.1851501464844,488.5124816894531,424.1851501464844,488.5124816894531,else,,316.82779610006963,off,234.15511951100183,False,401.09862986914146,False,,,
2473,430.9274291992188,495.2900390625,430.9274291992188,495.2900390625,else,,323.36905626209904,off,225.5252421677184,False,404.3358838783888,False,,,
2474,433.71527099609375,504.5591125488281,433.71527099609375,504.5591125488281,else,,335.36738009107745,off,227.0353395535288,False,411.63986243251946,False,,,
2475,438.7193603515625,515.7516479492188,438.7193603515625,515.7516479492188,else,,347.01733754379393,off,227.85779780723303,False,419.955694344944,False,,,
2476,441.6395568847656,523.706787109375,441.6395568847656,523.706787109375,else,,354.9760979689824,off,233.9710757827732,False,426.2181264424093,False,,,
2477,444.3556518554688,531.1122436523438,444.3556518554688,531.1122436523438,else,,363.4324385511225,off,239.4932259837928,False,432.11647051664505,False,,,
2478,453.7320556640625,539.1500854492188,453.7320556640625,539.1500854492188,else,,370.5262327749924,off,229.15692930217992,False,436.3928325547531,False,,,
2479,459.9287414550781,550.4281005859375,459.9287414550781,550.4281005859375,else,,382.16540542398724,off,231.5402984807926,False,445.0454556952596,False,,,
2480,462.9891357421875,561.7833862304688,462.9891357421875,561.7833862304688,else,,393.87902331507024,off,234.10594935984878,False,454.9065872179087,False,,,
2481,465.9446716308594,572.8860473632812,465.9446716308594,572.8860473632812,else,,405.095574972095,off,234.80089855270484,False,464.6444083411333,False,,,
2482,468.0860900878906,581.8884887695312,468.0860900878906,581.8884887695312,else,,413.5815382590742,off,233.3534489386918,False,472.66905956048043,False,,,
2483,468.672119140625,591.6122436523438,468.672119140625,591.6122436523438,else,,418.22500916458677,off,240.26373457262068,False,481.8540492258775,False,,,
2484,471.2156066894531,603.1995849609375,471.2156066894531,603.1995849609375,else,,428.22882059631075,off,239.18811952188042,False,492.341411530061,False,,,
2485,471.2156066894531,612.5,471.2156066894531,612.5,else,,437.5134008303977,off,240.68453523823922,False,501.3239172036036,False,,,
2486,471.2156066894531,620.5667724609375,471.2156066894531,620.5667724609375,else,,445.568574289651,off,241.52290631723088,False,509.1241943700482,False,,,
2487,466.0613708496094,629.166015625,466.0613708496094,629.166015625,else,,456.31884805930156,off,247.64967749935823,False,518.7551750065956,False,,,
2488,461.7835388183594,635.4111938476562,461.7835388183594,635.4111938476562,else,,465.4391132581196,off,249.12125700941647,False,525.8991441174627,False,,,
2489,458.6155090332031,636.7623901367188,458.6155090332031,636.7623901367188,else,,469.19750328353183,off,251.03693389600852,False,528.0423694208326,False,,,
2490,457.4463195800781,636.9265747070312,457.4463195800781,636.9265747070312,else,,469.65769523935364,off,245.72806436561294,False,528.5147209343337,False,,,
2491,457.2699890136719,637.0192260742188,457.2699890136719,637.0192260742188,else,,469.9130826047641,off,241.18321617359123,False,528.6515190078942,False,,,
2492,454.80712890625,639.3743286132812,454.80712890625,639.3743286132812,else,,,,242.4189094643743,False,531.5869390618344,False,,,
2493,452.67034912109375,642.8046264648438,452.67034912109375,642.8046264648438,else,,,,246.8035246323367,False,535.4715953789778,False,,,
2494,446.25537109375,647.4099731445312,446.25537109375,647.4099731445312,else,,,,254.511324225825,False,541.6863770850465,False,,,
2495,442.1072692871094,655.9381103515625,442.1072692871094,655.9381103515625,else,,491.2241835318636,off,255.47474541020074,False,551.0433401952627,False,,,
2496,439.96826171875,666.2269897460938,439.96826171875,666.2269897460938,else,,,,258.40790000987556,False,561.514425236307,False,,,
2497,439.7569274902344,675.9413452148438,439.7569274902344,675.9413452148438,else,,,,254.3601314840385,False,570.8918987717575,False,,,
2498,437.11029052734375,683.8163452148438,437.11029052734375,683.8163452148438,else,,,,254.47218849629323,False,579.1932898955863,False,,,
2499,435.6461486816406,692.9431762695312,435.6461486816406,692.9431762695312,else,,,,254.92273065088222,False,588.3646665603603,False,,,
2500,432.70501708984375,696.852294921875,432.70501708984375,696.852294921875,else,,,,258.2900102961658,False,592.9422777512102,False,,,
2501,429.3594970703125,701.8844604492188,429.3594970703125,701.8844604492188,else,,,,264.53618607139,False,598.7165900367114,False,,,
2502,424.7454833984375,703.8176879882812,424.7454833984375,703.8176879882812,else,,,,273.05668461574385,False,601.8971302385625,False,,,
2503,420.0193176269531,704.0422973632812,420.0193176269531,704.0422973632812,else,,,,281.39333420830707,False,603.5045769329629,False,,,
2504,416.07275390625,705.8057861328125,416.07275390625,705.8057861328125,else,,,,287.21025200323373,False,606.3734479214837,False,,,
2505,412.2264709472656,709.1047973632812,412.2264709472656,709.1047973632812,else,,,,288.4321224326644,False,610.6895150004938,False,,,
2506,411.2258911132813,714.1278076171875,411.2258911132813,714.1278076171875,else,,,,285.2562442919646,False,615.7771277403095,False,,,
2507,411.1376037597656,722.8272094726562,411.1376037597656,722.8272094726562,else,,,,280.44061332890817,False,624.0900686941193,False,,,
2508,409.3302612304688,727.9157104492188,409.3302612304688,727.9157104492188,else,,,,282.8560805837993,False,629.4869410291465,False,,,
2509,407.3320617675781,729.6547241210938,407.3320617675781,729.6547241210938,else,,,,289.1591006185757,False,631.7510122508406,False,,,
2510,405.4749450683594,734.2215576171875,405.4749450683594,734.2215576171875,else,,,,293.49670605671054,False,636.6667683458646,False,,,
2511,405.4749450683594,735.7809448242188,405.4749450683594,735.7809448242188,else,,,,293.0401525400528,False,638.1517639931569,False,,,
2512,405.4749450683594,739.527587890625,405.4749450683594,739.527587890625,else,,,,289.8714076939895,False,641.7211136837278,False,,,
2513,405.4822082519531,748.5664672851562,405.4822082519531,748.5664672851562,else,,,,286.048460225534,False,650.3383055189933,False,,,
2514,406.3995971679688,755.2796020507812,406.3995971679688,755.2796020507812,else,,,,281.50603253506927,False,656.4760583035084,False,,,
2515,408.7297668457031,762.460693359375,408.7297668457031,762.460693359375,else,,,,272.59490001484426,False,662.6648274270772,False,,,
2516,410.4988708496094,773.6337280273438,410.4988708496094,773.6337280273438,else,,,,267.36658368943836,False,672.8696669606671,False,,,
2517,411.35931396484375,781.9878540039062,411.35931396484375,781.9878540039062,else,,,,265.0381909895616,False,680.6507339395507,False,,,
2518,411.6965637207031,792.9446411132812,411.6965637207031,792.9446411132812,else,,,,264.846522345547,False,691.0930182398471,False,,,
2519,411.6965637207031,801.022216796875,411.6965637207031,801.022216796875,else,,,,265.4767253998639,False,698.8684342684044,False,,,
2520,411.35931396484375,805.0570678710938,411.35931396484375,805.0570678710938,else,,,,265.7195991702895,False,702.8453468452482,False,,,
2521,411.1138305664063,810.8584594726562,411.1138305664063,810.8584594726562,else,,,,266.2528397433113,False,708.5009955368204,False,,,
2522,410.0360107421875,815.8496704101562,410.0360107421875,815.8496704101562,else,,,,267.4653993350445,False,713.5989674166457,False,,,
2523,410.0360107421875,820.5602416992188,410.0360107421875,820.5602416992188,else,,,,267.0634801160505,False,718.1406586437107,False,,,
2524,410.0360107421875,826.0897216796875,410.0360107421875,826.0897216796875,else,,,,266.9554108656947,False,723.474655208851,False,,,
2525,411.00433349609375,829.396240234375,411.00433349609375,829.396240234375,else,,,,264.1404626819075,False,726.4131384908817,False,,,
2526,414.0430908203125,836.1835327148438,414.0430908203125,836.1835327148438,else,,,,259.3554049242625,False,732.1911554233216,False,,,
2527,415.5579833984375,842.2071533203125,415.5579833984375,842.2071533203125,else,,,,257.46866143779647,False,737.6386075456974,False,,,
2528,419.69232177734375,848.2896728515625,419.69232177734375,848.2896728515625,else,,,,254.80633453087,False,742.5146945634516,False,,,
2529,419.8078918457031,853.26904296875,419.8078918457031,853.26904296875,else,,,,257.2300955272251,False,747.3181253856328,False,,,
2530,419.8145751953125,856.9657592773438,419.8145751953125,856.9657592773438,else,,,,257.4468544509455,False,750.9046980215531,False,,,
2531,419.8145751953125,859.8707885742188,419.8145751953125,859.8707885742188,else,,,,258.72557924573465,False,753.725174370801,False,,,
2532,419.69232177734375,860.1196899414062,419.69232177734375,860.1196899414062,else,,,,257.02009917159097,False,753.9960870097044,False,,,
2533,419.174560546875,860.13720703125,419.174560546875,860.13720703125,else,,,,257.6170068630052,False,754.1370760497956,False,,,
2534,416.45208740234375,860.4468994140625,416.45208740234375,860.4468994140625,else,,,,263.07249583275336,False,755.0948925004265,False,,,
2535,414.8017578125,860.4468994140625,414.8017578125,860.4468994140625,else,,,,266.3713339660451,False,755.4977494146582,False,,,
2536,414.0684509277344,860.4468994140625,414.0684509277344,860.4468994140625,else,,,,267.9530027234994,False,755.6778423387086,False,,,
2537,409.5712890625,857.9190673828125,409.5712890625,857.9190673828125,else,,,,276.5661590461483,False,754.3506736779074,True,,,
2538,406.914794921875,857.7151489257812,406.914794921875,857.7151489257812,else,,,,279.9371821487929,False,754.8285202559829,False,,,
2539,402.1751708984375,854.5626220703125,402.1751708984375,854.5626220703125,else,,,,286.81207334077834,False,753.0125542105857,True,,,
2540,397.1295776367188,849.0347900390625,397.1295776367188,849.0347900390625,else,,,,292.0056611942593,False,749.031091955822,True,,,
2541,391.7329711914063,846.8876342773438,391.7329711914063,846.8876342773438,else,,,,297.2969995363928,False,748.4481184461856,True,,,
2542,388.588623046875,846.8876342773438,388.588623046875,846.8876342773438,else,,,,299.13807052692135,False,749.329167337087,False,,,
2543,388.588623046875,846.8876342773438,388.588623046875,846.8876342773438,else,,,,297.0328500964982,False,749.329167337087,False,,,
2544,388.588623046875,848.9580688476562,388.588623046875,848.9580688476562,else,,,,296.65898206623035,False,751.3157174861699,False,,,
2545,389.0619201660156,849.5936279296875,389.0619201660156,849.5936279296875,else,,,,297.044145555211,False,751.7926824549282,False,,,
2546,389.7335205078125,852.4329833984375,389.7335205078125,852.4329833984375,else,,,,295.903894484867,False,754.3309219656843,False,,,
2547,391.1646728515625,855.2285766601562,391.1646728515625,855.2285766601562,else,,694.2039981120367,off,292.612215526867,False,756.6198494464388,False,,,
2548,395.14556884765625,858.1298828125,395.14556884765625,858.1298828125,else,,696.3662856404187,off,286.9025339696658,False,758.3237987420316,False,,,
2549,401.80908203125,860.2744750976562,401.80908203125,860.2744750976562,else,,695.2727595946794,off,279.0001559219288,False,758.620818884404,False,,,
2550,410.87158203125,862.4697875976562,410.87158203125,862.4697875976562,else,,696.0366070593052,off,264.4505807863576,False,758.4295797086955,True,,,
2551,417.3006591796875,863.8529663085938,417.3006591796875,863.8529663085938,else,,696.4811485796164,off,258.90832937135775,False,758.1943267799708,True,,,
2552,425.4001159667969,865.4367065429688,425.4001159667969,865.4367065429688,else,,699.6819407348103,off,244.6338603253896,False,757.8245282790394,True,,,
2553,432.0663146972656,865.4807739257812,432.0663146972656,865.4807739257812,else,,,,236.43184072828973,False,756.3594479938273,True,,,
2554,441.4519958496094,865.4807739257812,441.4519958496094,865.4807739257812,else,,,,225.0280665515516,False,754.3310689148642,True,,,
2555,449.1243591308594,865.4807739257812,449.1243591308594,865.4807739257812,E,2,,,217.39252750747391,False,752.7558375182773,True,,,1.0
2556,457.547119140625,866.1901245117188,457.547119140625,866.1901245117188,E,,,,212.74668086097904,False,751.8094726669531,True,,,
2557,464.1654968261719,866.4812622070312,464.1654968261719,866.4812622070312,E,,,,207.06907837104413,False,750.8698867868992,True,,,
2558,468.19866943359375,866.986572265625,468.19866943359375,866.986572265625,E,,,,204.4219884043452,False,750.648216362347,True,,,
2559,472.0356140136719,869.4385375976562,472.0356140136719,869.4385375976562,E,,,,203.2551354560637,False,752.400152256636,False,,,
2560,474.9075622558594,870.1237182617188,474.9075622558594,870.1237182617188,E,,,,200.529959327186,False,752.5926728233345,False,,,
2561,475.2579650878906,870.1237182617188,475.2579650878906,870.1237182617188,E,,,,200.2723525768946,False,752.534509827033,True,,,
2562,475.3260192871094,870.1237182617188,475.3260192871094,870.1237182617188,E,,,,200.22983505568575,False,752.5232319825064,True,,,
2563,475.77728271484375,869.48291015625,475.77728271484375,869.48291015625,E,,,,199.93404043582802,False,751.8165930221874,True,,,
2564,477.0323791503906,868.8533325195312,477.0323791503906,868.8533325195312,E,,,,199.08052090243592,False,750.9891451164314,True,,,
2565,477.567138671875,867.8487548828125,477.567138671875,867.8487548828125,E,,,,199.56191658871538,False,749.9106517676888,True,,,
2566,479.2477111816406,866.7931518554688,479.2477111816406,866.7931518554688,E,,,,198.19407915439098,False,748.5963107599517,True,,,
2567,479.3650817871094,864.89306640625,479.3650817871094,864.89306640625,E,,,,195.55275284972114,False,746.7021995480104,True,,,
2568,480.6907958984375,860.8907470703125,480.6907958984375,860.8907470703125,E,,679.2234846045666,off,189.65661353228606,False,742.5385736274103,True,,,
2569,481.7218322753906,857.8099365234375,481.7218322753906,857.8099365234375,E,,676.0886034902654,off,188.32119814076822,False,739.3323125690063,True,,,
2570,482.2403564453125,852.8218383789062,482.2403564453125,852.8218383789062,E,,665.8958258390402,off,186.43813630953858,False,734.3255620234831,True,,,
2571,482.2403564453125,850.15185546875,482.2403564453125,850.15185546875,E,,660.6245506357951,off,188.78878527753173,False,731.6902596092731,True,,,
2572,482.2403564453125,846.9262084960938,482.2403564453125,846.9262084960938,E,,656.3682000945914,off,185.54079011060938,False,728.5068475400186,True,,,
2573,481.3620910644531,841.0592651367188,481.3620910644531,841.0592651367188,E,,647.3890369744325,off,178.22874401984387,False,722.8613069143461,True,,,
2574,480.8240966796875,831.0497436523438,480.8240966796875,831.0497436523438,E,,634.2725224019679,off,167.22656026741114,False,713.0791246291246,True,,,
2575,480.8240966796875,824.8132934570312,480.8240966796875,824.8132934570312,E,,627.578192793973,off,163.51608723702134,False,706.9311578015552,True,,,
2576,480.8240966796875,817.9081420898438,480.8240966796875,817.9081420898438,E,,619.8007975796659,off,158.98142491938066,False,700.1258033054291,True,,,
2577,482.42767333984375,813.6039428710938,482.42767333984375,813.6039428710938,E,,615.3743126484198,off,157.10430970893876,False,695.6119740751107,True,,,
2578,482.9979248046875,807.0305786132812,482.9979248046875,807.0305786132812,E,,608.7595092700628,off,150.6542795328648,False,689.0370180853109,True,,,
2579,484.4357604980469,799.9288330078125,484.4357604980469,799.9288330078125,E,,601.6138872424351,off,146.39801200419524,False,681.7942872149234,True,,,
2580,488.2287902832031,793.7789916992188,488.2287902832031,793.7789916992188,E,,595.3598381201393,off,149.22709555718663,False,675.0958962322202,True,,,
2581,492.2498168945313,788.5077514648438,492.2498168945313,788.5077514648438,E,,590.4224764930899,off,149.81447492628476,False,669.2388151507695,True,,,
2582,497.9585876464844,783.9674682617188,497.9585876464844,783.9674682617188,E,,587.2140108662142,off,151.1353478416384,False,663.8567385007018,True,,,
2583,503.8009643554688,780.8824462890625,503.8009643554688,780.8824462890625,E,,584.3939290578987,off,158.98863874676383,False,659.9316200420528,True,,,
2584,507.3399963378906,776.5392456054688,507.3399963378906,776.5392456054688,E,,580.253898003364,off,161.13600767417276,False,655.1252012929839,True,,,
2585,511.932861328125,772.77978515625,511.932861328125,772.77978515625,E,,576.5515914504143,off,163.14490731363875,False,650.7663115589122,True,,,
2586,517.4904174804688,767.0656127929688,517.4904174804688,767.0656127929688,E,,572.2411482546408,off,159.3645808627985,False,644.3699936077098,True,,,
2587,521.0699462890625,766.0214233398438,521.0699462890625,766.0214233398438,E,,571.4189652880776,off,163.0810521982614,False,642.8851297233524,True,,,
2588,524.5961303710938,760.72314453125,524.5961303710938,760.72314453125,E,,566.2667293450896,off,156.57184068561452,False,637.2003775740612,True,,,
2589,530.0264282226562,757.6112670898438,530.0264282226562,757.6112670898438,E,,563.3437911313581,off,158.880507459672,False,633.4876860632396,True,,,
2590,533.748291015625,750.2857666015625,533.748291015625,750.2857666015625,E,,556.4582166475626,off,153.46605612941576,False,625.8025761038737,True,,,2.0
2591,536.15966796875,742.3204345703125,536.15966796875,742.3204345703125,else,3,548.4312015383844,off,149.05975291955335,False,617.6286783533596,True,,,
2592,540.7098999023438,736.7566528320312,540.7098999023438,736.7566528320312,else,,543.0969082128186,off,145.53785101154003,False,611.6371296257678,True,,,
2593,546.1708984375,732.6806640625,546.1708984375,732.6806640625,else,,539.2605067872015,off,144.64067365794625,False,607.0718883839804,True,,,
2594,550.2197265625,730.14794921875,550.2197265625,730.14794921875,else,,537.0131584683344,off,144.99819260654974,False,604.2021419788733,True,,,
2595,555.2327880859375,727.7207641601562,555.2327880859375,727.7207641601562,else,,534.8007348069533,off,145.3004983575364,False,601.3893067118838,True,,,
2596,555.2327880859375,725.8187255859375,555.2327880859375,725.8187255859375,else,,531.4302203566106,off,138.1120135860638,False,599.4925620253791,True,,,
2597,555.2327880859375,725.0565795898438,555.2327880859375,725.0565795898438,else,,528.8702246484359,off,133.0220685894265,False,598.7325467135405,True,,,
2598,551.7205200195312,724.7485961914062,551.7205200195312,724.7485961914062,else,,528.2239346863802,off,123.3730922652462,False,598.6984176057246,True,,,
2599,548.9642333984375,724.5375366210938,548.9642333984375,724.5375366210938,else,,527.7374289275934,off,116.9605496940918,False,598.7166960011821,False,,,
2600,545.7239990234375,724.5375366210938,545.7239990234375,724.5375366210938,else,,527.938588590705,off,108.65090387227754,False,599.0016000646164,False,,,
2601,543.147705078125,724.5042724609375,543.147705078125,724.5042724609375,else,,527.6994458435339,off,101.73188961849574,False,599.207418597297,False,,,
2602,541.4208984375,723.2373046875,541.4208984375,723.2373046875,else,,526.3068810039822,off,97.47207008796177,False,598.1128321909749,True,,,
2603,539.5191650390625,719.3451538085938,539.5191650390625,719.3451538085938,else,,522.1921603418649,off,92.17259238732231,False,594.4299978386703,True,,,
2604,539.3978271484375,717.32373046875,539.3978271484375,717.32373046875,else,,519.0153222045617,off,92.24636853261346,False,592.4315003845884,True,,,
2605,538.4540405273438,715.75244140625,538.4540405273438,715.75244140625,else,,516.2846714832694,off,92.87107442317397,False,590.9660206022146,True,,,
2606,536.0391235351562,713.68603515625,536.0391235351562,713.68603515625,else,,513.8164863871026,off,86.80892975766467,False,589.1681640204256,True,,,
2607,534.5289916992188,712.4166259765625,534.5289916992188,712.4166259765625,else,,512.2192304807845,off,83.3512118653402,False,588.0724833264607,True,,,
2608,529.7232055664062,712.141357421875,529.7232055664062,712.141357421875,else,,511.5303344770996,off,71.11202579239777,False,588.3535954564502,False,,,
2609,527.7977294921875,710.1539916992188,527.7977294921875,710.1539916992188,else,,509.4465979636814,off,72.48927516726546,False,586.614386047442,True,,,
2610,526.90673828125,706.596435546875,526.90673828125,706.596435546875,else,,505.85451449751247,off,81.70783159677246,False,583.1950446773659,True,,,
2611,526.7564086914062,704.26025390625,526.7564086914062,704.26025390625,else,,503.53325723173396,off,81.86932515685379,False,580.8962935842129,True,,,
2612,526.6029663085938,702.9716186523438,526.6029663085938,702.9716186523438,else,,502.23871558875436,off,81.15636963084705,False,579.6373752704303,True,,,
2613,525.932861328125,702.9716186523438,525.932861328125,702.9716186523438,else,,502.20602191891885,off,81.29121881227783,False,579.7226089145868,False,,,
2614,524.15625,702.9716186523438,524.15625,702.9716186523438,else,,502.0989883260571,off,76.87065615361168,False,579.9522710273309,False,,,
2615,522.1212768554688,706.5022583007812,522.1212768554688,706.5022583007812,else,,505.0622606963598,off,71.70413146456681,False,583.7207880294536,False,,,
2616,520.415283203125,708.487060546875,520.415283203125,708.487060546875,else,,506.4611966343766,off,66.33632869427426,False,585.9171909152266,False,,,
2617,519.454833984375,708.7418823242188,519.454833984375,708.7418823242188,else,,506.3537248295973,off,67.31045808542734,False,586.3008252202629,False,,,
